f_Hz,matlab_mag_dBohm,spice_mag_dBohm,mag_error_dB,matlab_phase_deg,spice_phase_deg,phase_error_deg
74.9894209332464,79.9999131045134,79.999996239801,8.31352875820812e-05,-0.00861829628538934,-0.00646160141099056,0.00215669487439878
75.8577575029193,79.999913103651,79.9999962388925,8.31352414962794e-05,-0.00871809145292229,-0.00653642322801363,0.00218166822490866
76.7361489361828,79.9999131027685,79.9999962379628,8.313519428782e-05,-0.00881904219403066,-0.0066121114420246,0.00220693075200606
77.6247116628701,79.9999131018655,79.9999962370114,8.31351459424923e-05,-0.00892116188962873,-0.00668867608301715,0.00223248580661158
78.5235634610081,79.9999131009414,79.9999962360379,8.31350965313504e-05,-0.00902446407556304,-0.00676612730100638,0.00225833677455666
79.4328234724291,79.9999130999958,79.9999962350417,8.31350459549185e-05,-0.00912896244443172,-0.00684447536300091,0.0022844870814308
80.3526122185627,79.9999130990281,79.9999962340223,8.31349941847748e-05,-0.00923467084737934,-0.00692373065101823,0.00231094019636111
81.2830516164109,79.9999130980379,79.9999962329792,8.31349412777627e-05,-0.00934160329593915,-0.00700390367302578,0.00233769962291337
82.2242649947081,79.9999130970247,79.9999962319117,8.31348870065085e-05,-0.00944977396389288,-0.00708500505500231,0.00236476890889057
83.1763771102681,79.9999130959878,79.9999962308194,8.31348315557534e-05,-0.00955919718914022,-0.00716704554600129,0.00239215164313893
84.1395141645205,79.9999130949268,79.9999962297017,8.31347748544431e-05,-0.00966988747561799,-0.0072500360219931,0.0024198514536249
85.1138038202387,79.9999130938411,79.9999962285579,8.31347167746799e-05,-0.0097818594951985,-0.00733398748199735,0.00244787201320115
86.0993752184611,79.9999130927301,79.9999962273875,8.31346573733072e-05,-0.00989512808965446,-0.00741891105401156,0.0024762170356429
87.0963589956092,79.9999130915933,79.9999962261898,8.31345965366381e-05,-0.0100097082726127,-0.00750481799401873,0.00250489027859394
88.1048873008025,79.9999130904299,79.9999962249642,8.31345343073053e-05,-0.0101256152315551,-0.00759171969000763,0.00253389554154748
89.1250938133757,79.9999130892394,79.9999962237101,8.31344706568871e-05,-0.0102428643298179,-0.00767962766098043,0.00256323666883749
90.1571137605968,79.9999130880212,79.9999962224267,8.31344054574856e-05,-0.0103614711086507,-0.00776855355702904,0.00259291755162167
91.2010839355921,79.9999130867747,79.9999962211135,8.31343388227879e-05,-0.0104814512892433,-0.00785850916699387,0.00262294212224939
92.2571427154775,79.9999130854991,79.9999962197696,8.31342705112093e-05,-0.0106028207748428,-0.00794950641398567,0.00265331436085714
93.3254300797003,79.9999130841938,79.9999962183945,8.31342007217017e-05,-0.0107255956528476,-0.00804155735902399,0.00268403829382358
94.4060876285936,79.9999130828581,79.9999962169873,8.31341292411025e-05,-0.0108497921969254,-0.00813467420302194,0.00271511799390347
95.4992586021448,79.9999130814912,79.9999962155474,8.31340561688876e-05,-0.0109754268692026,-0.00822886929001755,0.00274655757918508
96.6050878989826,79.9999130800926,79.9999962140739,8.31339813487375e-05,-0.0111025163224095,-0.00832415510498563,0.00277836121742382
97.7237220955823,79.9999130786613,79.9999962125661,8.31339047948632e-05,-0.0112310774021211,-0.00842054427803604,0.00281053312408506
98.8553094656952,79.9999130771967,79.9999962110232,8.3133826464632e-05,-0.0113611271489675,-0.0085180495840066,0.00284307756496092
100.000000000001,79.999913075698,79.9999962094443,8.31337462727788e-05,-0.0114926828009013,-0.00861668394800997,0.00287599885289135
101.157945425991,79.9999130741644,79.9999962078287,8.31336642761471e-05,-0.0116257617954813,-0.00871646044497569,0.00290930135050561
102.329299228077,79.9999130725951,79.9999962061754,8.31335803042066e-05,-0.0117603817721835,-0.00881739229901399,0.00294298947316949
103.514216667936,79.9999130709892,79.9999962044837,8.3133494484855e-05,-0.0118965605747393,-0.00891949288898821,0.00297706768575108
104.712854805091,79.9999130693459,79.9999962027525,8.31334065765077e-05,-0.0120343162535025,-0.00902277574800585,0.00301154050549666
105.92537251773,79.9999130676644,79.999996200981,8.31333166502191e-05,-0.0121736670678369,-0.00912725456499614,0.00304641250284075
107.151930523762,79.9999130659436,79.9999961991682,8.31332245780914e-05,-0.0123146314885446,-0.00923294319102029,0.00308168829752428
108.392691402122,79.9999130641828,79.9999961973132,8.31331304027572e-05,-0.0124572282003025,-0.0093398556330121,0.00311737256729038
109.64781961432,79.999913062381,79.999996195415,8.31330340247405e-05,-0.0126014761041493,-0.0094480060629889,0.00315347004116039
110.917481526242,79.9999130605372,79.9999961934725,8.31329353303545e-05,-0.012747394319992,-0.00955740881599053,0.00318998550400142
